No,Type,Mentions,Majas,Date,Link,Media,Sentiment,Category Group,Category,
88,text,Bencana Indonesia hanya ada tiga: - Jokowi (Adili) - Prabowo Gibran (Makzulkan) - Listyosigit (Dicopot) Ada lagi?,SINISME ,2026-05-25 8:32:24,https://www.threads.com/@yuzarsifff69/post/DYvknRTgduc,Threads,Negative,-,-,
89,th-comment,"Walau aku ngga suka sama Amin Rais, tapi kali ini kok ngomongnya gw sependapat yha. Soalnya pak wowo ini kalo pidato terkadang diluar konteks, terus tata bahasanya jelek banget misal seorang presiden ngomong ; ndasmu, guwe, minggat saja ke yaman. Buat pe",SINISME ,2026-05-25 8:18:52,https://www.threads.com/@ndropra54/post/DYvjEKrE8s-,Threads,Negative,-,-,
90,text,Di lihat cara Prabowo memimpin negara ini..saya tak meragukan lagi Indonesia bubar di tahun 2030..malah mungkin lebih cepat. Satu Indonesia sepakat!!!,SINISME ,2026-05-25 7:57:09,https://www.threads.com/@yuzarsifff69/post/DYvglGAAdAo,Threads,Negative,-,-,
91,th-comment,"Banyak sumber yang bilang beliau(Prabowo) kutu buku, tapi pidatoÃ‚Â²nya, serta cara-cara beliau menanggapi kritik yang masuk, sama sekali tidak mencerminkan kedalaman wawasan dan pengetahuan.",SINISME ,2026-05-25 6:46:20,https://www.threads.com/@firman_n_d/post/DYvYeeoE6BA,Threads,Negative,-,-,
92,photo,BEM se Yogyakarta berdemo meneriakkan REFORMASI JILID II dengan 12 tuntutan. Diantaranya lengserkan Prabowo- Gibran Semoga Indonesia ku baik baik saja,IRONI,2026-05-24 17:48:41,https://www.threads.com/@thoyibhudha/post/DYt_evAGsnv,Threads,Negative,Asta Cita,Asta Cita 7,
93,th-comment,"Buset segitu sakit hatinya lu tong sama presiden.. Padahal pak Prabowo gk pernah melukai hati lu, menghina lu dan keluarga lu. Biasa nya orang yg menginap sakit hati buru2 dan ke psikiater. Takut nya bundir Suara lu aja masih bisa di beli masih salahin o",SARKASME ,2026-05-24 16:35:59,https://www.threads.com/@adi_peranginangin/post/DYt3KTbj1JE,Threads,Negative,-,-,
94,text,Jangan lupakan Prabowo penjahat HAM. Gibran pelanggar kode etik konstitusi,SINISME ,2026-05-24 14:32:40,https://www.threads.com/@tegarooo/post/DYtpDGPE26L,Threads,Negative,Asta Cita,Asta Cita 1,
95,th-comment,betul cmn dsini si Prabowo kudu hemat g boros g otoriter walo dia sdh bkn kopassus,SINISME ,2026-05-24 5:58:02,https://www.threads.com/@gambirowati/post/DYsuJ4mEp1T,Threads,Negative,-,-,
96,th-comment,"Sirkel Pemilih Prabowo Gibran, jadi buat lu lu yg ga setuju sama mbg ya wajar mereka ngamuk wkwk",SINISME,2026-05-24 3:30:15,https://www.threads.com/@ariareza/post/DYsdPZqktRa,Threads,Negative,-,-,
97,text,"SPPG singkatan dari apa? Tyo : ""satuan penjilat prabowo gibran"" Sepakat Ã°ÂŸÂ¤Â",SATIRE,2026-05-23 17:38:58,https://www.threads.com/@ai1haib4ra/post/DYrZkxoGAKs,Threads,Negative,-,-,
98,th-comment,"tni bukan pengayom rakyat ya, tapi peliharaan wowo",SARKASME ,2026-05-23 17:28:51,https://www.threads.com/@abcdefghijklmnopqrsbersalin_/post/DYrYamTkwRe,Threads,Negative,-,-,
99,text,Gue benci bgt sm prabowo dan semua program2 mega korupsi dia. Demi Allah.,SARKASME ,2026-05-23 16:48:13,https://www.threads.com/@summerbodywithwintersoul/post/DYrTxCYDyYw,Threads,Negative,-,-,
100,th-comment,"Semoga prabowo gibran sgera di lengserkan, Aamiin",SINISME ,2026-05-23 10:07:33,https://www.threads.com/@oeyanz/post/DYql6hLkiGL,Threads,Negative,-,-,
101,text,Day 1 sebelum Prabowo lengser,IRONI,2026-05-23 8:55:31,https://www.threads.com/@kutipanorangtulus/post/DYqdq0-mOnD,Threads,Negative,-,-,
102,text,"Barusan beli popok buat nenek, pas lihat harganya gilaaa naiknya ga kira2 Ã°ÂŸÂ˜Â±. Naik 10 ribu Ã°ÂŸÂ˜Â­, beli 2 jadi naik 20 ribu. Memang betul kata pak prabowo ""rakyat di desa tidak pakai dollar"" makanya jadi mahal Ã°ÂŸÂ¤Â§, coba kalau pake dollar pas",IRONI ,2026-05-23 8:36:21,https://www.threads.com/@bichuu92/post/DYqbejoEi4H,Threads,Negative,-,-,
103,th-comment,"Kita doain dahh, pendukung anis anaknya kaya anis, pendukung prabowo anaknya kaya prabowo, pendukung gibran anaknya kaya gibran, pendukung ganjar anaknya kaya ganjar, aamiin",IRONI ,2026-05-23 6:46:58,https://www.threads.com/@syakuntala.png/post/DYqO9U7GXnO,Threads,Negative,-,-,
104,photo,Day 17 saying Prabodoh,SARKASME ,2026-05-23 0:46:03,https://www.threads.com/@atanyhdra/post/DYplp7mD4Ce,Threads,Negative,-,-,
105,text,Doa malam ini : Semoga orang-orang yang mencintai dan mati-matian membela presiden prabowo kelak di akhirat nanti mereka ditempatkan di tempat yg sama dengan prabowo.,SARKASME ,2026-05-23 0:16:54,https://www.threads.com/@richaldhy23/post/DYpiUcsEnPF,Threads,Negative,-,-,
106,video,"Dibalik Baliho Permohonan Maaf, Reaksi Ketua BEM UGM Tuding Pengkhianatan Rezim Prabowo-Gibran #ugm #bemugm #SwaNews #viral #mahasiswa",SINISME ,2026-05-23 0:14:23,https://www.threads.com/@swanews.indonesia/post/DYpiBuFmzsk,Threads,Negative,-,-,
107,text,27 hari 1 menit menuju Prabowo Subianto Lengser keprabon.,SINISME ,2026-05-22 23:59:47,https://www.threads.com/@rajawali_indonesia1/post/DYpgXAzD537,Threads,Negative,-,-,
108,th-comment,ogah bgt jd wowo. itu 2000 milyar jg blon tentu halalÃ°ÂŸÂ˜Â©,SINISME ,2026-05-22 20:28:39,https://www.threads.com/@es.tobeli/post/DYpIMttD8dw,Threads,Negative,-,-,
109,th-comment,Makax ini baru kerasa kerja si instansi terkait di era prabowo... Yg kmrn2 ttd aja kali ya kasih izin pokokx ada pelicinnya,SINISME ,2026-05-22 18:53:39,https://www.threads.com/@maria_syelviana/post/DYo9U7HGf7p,Threads,Negative,-,-,
110,text,Ternyata Jokowi 2 periode masih lebih baik daripada Prabowo setengah periode.!!,SINISME ,2026-05-22 15:17:12,https://www.threads.com/@arakita.a/post/DYokjmYiYqP,Threads,Negative,-,-,
111,text,"To All Buzzers, Sebutin Kebijakan PRABOWO-GIBRAN yang bener-bener PRO RAKYAT dan apa efek positifnya?",RETORIS,2026-05-22 13:22:09,https://www.threads.com/@hanndulset/post/DYoXY8NEWzK,Threads,Negative,-,-,
112,th-comment,"pas merah nyalahin Prabowo , pas ijo kmna?",RETORIS,2026-05-22 13:20:55,https://www.threads.com/@arihndoko_/post/DYoXP1Gkq4V,Threads,Negative,-,-,
113,text,"Pak Prabowo, tolong jangan aneh2Ã¢Â€Â¦. Ã°ÂŸÂ¥Â¹ saya pengen kaya pak, sebenernya rakyat mana yang gak mau kaya pak Ã°ÂŸÂ™Â„Ã°ÂŸÂ˜Â­Ã°ÂŸÂ˜Â­Ã°ÂŸÂ˜Â­",IRONI ,2026-05-22 13:07:19,https://www.threads.com/@feby.anjelika/post/DYoVsNglP7R,Threads,Negative,-,-,
114,text,Massa Aksi Kamisan: Prabowo-Gibran Sama Saja dengan Soeharto,SARKASME ,2026-05-22 13:00:25,https://www.threads.com/@tempodotco/post/DYoU5tNDdBY,Threads,Negative,-,-,
115,th-comment,TAPI LUCUNYA N MEMALUKANNYA... INI ORG2 YG TADINYA MEMECAT MENCACI MEMAKI WOWO... SKRG PD MNJILAT N BLG WOWO ORGNYA SGT BAIK... SKRG PD NEBENG N NITIPIN ANAK MANTUNYA DI PMRINTAHAN WOWO... JD SKRG NETIZEN BS NGERTI KAN KUALITAS MORAL ATITUDE ORG2 TSB..,SINISME ,2026-05-22 10:45:49,https://www.threads.com/@eaglesarpa/post/DYoFf3uH4Tn,Threads,Negative,-,-,
116,th-comment,TNI era prabowo dwifungsi,IRONI ,2026-05-22 8:27:06,https://www.threads.com/@ahmdmujaddid/post/DYn1n5Jkswe,Threads,Negative,-,-,
117,video,"Pak Prabowo rakyatmu niii lhoooo kasian ya Allah, pak pak. Aku boleh bilang nyesel gak siiii sm bapakÃ°ÂŸÂ˜Â­ gak expect baru setahun udah berasa berat bgt hidup di negara tercinta ini, semoga bapak terketuk hatinya, lebih mendengar melihat bukti nyata da",IRONI ,2026-05-21 23:38:11,https://www.threads.com/@andimilams/post/DYm4oNiEQZu,Threads,Negative,-,-,
118,photo,"Saya tidak takut Poppo, Yang saya takutkan hanyalah Prabowo Gibran 2 Periode #prabowogibran #coretandinding",IRONI ,2026-05-21 23:21:10,https://www.threads.com/@family_zee/post/DYm3JPJExMl,Threads,Negative,-,-,
119,text,"Terdapat peluang 25% Prabowo Dilengserkan Hingga Akhir 2026? Pasar baru saja di hebohkan dengan ramainya spekulasi mengenai lengsernya rezim Prabowo hingga akhir tahun 2026 di tengah kekacauan indeks harga saham gabungan saat ini. Kini, terdapat peluang",RETORIS,2026-05-21 20:15:27,https://www.threads.com/@cryptowizard.id/post/DYmh5KUGQXe,Threads,Negative,-,-,
120,text,Pak Prabowo sholat ngga sih?,SINISME ,2026-05-21 14:50:46,https://www.threads.com/@akuraajinn/post/DYl8vCRFOLJ,Threads,Negative,-,-,
121,th-comment,"hahahajahaha lo benar. Dia mah aki2 cuman mau taunya duitnya ada, ga mau tau duit dari mana. Kata emak gw, kyknya si wowo tiap sblm tidur bukannya berdoa, tp malah mikir besok mau malakin siapa lagi ya Ã°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£.",SINISME ,2026-05-21 13:48:58,https://www.threads.com/@cia.wei.c/post/DYl1qdEkaGA,Threads,Negative,-,-,
122,th-comment,Uninstall aplikasi ampe wowo jdi rakyat biasa,SINISME ,2026-05-21 12:04:45,https://www.threads.com/@ridwann.mmp/post/DYlpvJpGMbD,Threads,Negative,-,-,
123,th-comment,@bennix.official woy buzzer prabowo.. dapat duit brp Lo jadi buzzer ?? Ã°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£,SINISME ,2026-05-21 8:57:15,https://www.threads.com/@pocong__mbg/post/DYlUR1ak2pk,Threads,Negative,-,-,
124,th-comment,"BENNIX ITU BUZZER PRABOWO, MAKANYA GA UDAH BLOCK SEMUA AKUN SOSMED NYA BENNIX , DIA ITU HABIS RUNGKAT JD TRADER DI SAHAM WKWKWK MAKANYA JD BUZZER",SINISME ,2026-05-21 8:55:22,https://www.threads.com/@pocong__mbg/post/DYlUEEjE9iJ,Threads,Negative,-,-,
125,th-comment,"Benix itu kn kyk buzzer bisa jadi ya buzzer di kan sejak Prabowo naik selalu puji puji terus, bilang purbaya Mentri kesayangan kita semua.. jejak digitalnya udah bener2 buzzer beda sama awal2 di bikin YouTube kritis keras terus.. kemudian sempat pamitan d",SINISME ,2026-05-21 8:43:07,https://www.threads.com/@ginz1287/post/DYlSqWyAaHL,Threads,Negative,-,-,
126,th-comment,"Lalu Anda buat perusahaan Anda sendiri jadi pesaingnya. Pasti investornya kalah. Pasti dikalahkan. Harusnya dari pertama kalau mau gitu jangan undang investor. Tapi karena sudah terlanjur diundang sekarang jadi kacau. ""Enggak mau berbagi untung. Padahal s",SINISME ,2026-05-21 6:21:23,https://www.threads.com/@taufikmawlana/post/DYlCcQZkxqT,Threads,Negative,-,-,
127,text,"Se-asbun-asbun-nya gen alpha, lebih asbun prabowo.",SINISME ,2026-05-21 5:49:01,https://www.threads.com/@nianiia/post/DYk-vMFEmSk,Threads,Negative,-,-,
128,th-comment,Prabowo ini paham ga ya dy jadi olok2an rakyatnya. Kalau misal dy tau bakalan tantrum ga ya?,SINISME ,2026-05-20 23:57:32,https://www.threads.com/@ms.desykamajaya/post/DYkWgzOkpSS,Threads,Negative,-,-,
129,th-comment,"Sbg psikolog, saya heran dg psikolog/psikiater yg meloloskan pasangan Prabowo-Gibran dlm kontestasi Pemilu 2024 kemarin. Menurut saya, baik Prabowo maupun Gibran, keduanya bermasalah dalam kapasitas kecerdasan intelektual dan emosional.",SINISME ,2026-05-20 23:33:05,https://www.threads.com/@ririen.fina/post/DYkTtxWGIsb,Threads,Negative,-,-,
130,th-comment,"Guru aja usia pensiun 56thn. Ini presiden indonesia 76thn duduk sbg decision maker. 76thn.. itu usia hidup dgn tenang, damai, nikmatin masa tua. Buat nginget naruh sisir dmn aja sering lupa, ini suruh mikirin negara Ã°ÂŸÂ˜Â­",SARKASME ,2026-05-20 23:21:03,https://www.threads.com/@ita.lutfianad/post/DYkSVkbGDVN,Threads,Negative,-,-,
131,th-comment,"Akhirnya ada yang bahas ini juga. Aku & suamiku udah curiga pak prabs ini demensia. Karena tiap ngomong suka beda-beda, padahal melihat pak prabowo jaman masih muda itu gagah banget kalo pidato. Kalimatnya berkelas. Sekarang malah jadi bahan memeÃ°ÂŸÂ˜Â­Ã",SINISME ,2026-05-20 23:02:05,https://www.threads.com/@ysfichaa/post/DYkQKsSGnKO,Threads,Negative,-,-,Sinisme
132,text,perbedaan laki laki dan perempuan : 1. bu sherly : doain nelayan tambah kaya 2. pa prabowo : rakyat kita tidak perlu kaya,IRONI ,2026-05-20 22:10:40,https://www.threads.com/@sellarsmla/post/DYkKSGOkgjm,Threads,Negative,-,-,
133,text,"Sejujurnya ga pernah mau bahas ini, tapi kepikiran ga tahan mau ngomong makin kesini. Sbg mantan terapis yg dulu pernah kerja 5 tahun di RS Pusat Otak Nasional, aku ngelihat Pak Prabowo kyk udh penurunan fungsi kognisi dan dari pas debat capres jg terliha",SINISME ,2026-05-20 21:45:04,https://www.threads.com/@riefkariefani/post/DYkHWqzGUoB,Threads,Negative,-,-,
134,text,288 JUTA RAKYAT INDONESIA GA SABAR NUNGGU PRABOWO GIBRAN MENINGGAL. Yg sepakat mana komennya.,HIPERBOLA ,2026-05-20 18:59:24,https://www.threads.com/@yuzarsifff69/post/DYj0ZSAAZn7,Threads,Negative,-,-,
135,text,"Berkat Pak Prabowo, rakyat Indonesia jadi tau rasanya jadi orang Amerika Ã°ÂŸÂ™ÂÃ°ÂŸÂÂ¼Ã¢ÂÂ¤Ã¯Â¸Â",IRONI ,2026-05-20 18:53:16,https://www.threads.com/@jennyjusuf/post/DYjzsRfFGV1,Threads,Negative,-,-,
136,video,wkwkwk ada yang bikin timelapse pergerakan IHSG waktu prabowo pidato di dpr tadi,IRONI ,2026-05-20 18:35:17,https://www.threads.com/@jessindio/post/DYjxiTuj7_P,Threads,Negative,-,-,
137,th-comment,"Udah dianggep hoax ama wowo, ya roasting aja langsung Ã°ÂŸÂ˜Â‚",SINISME ,2026-05-20 18:15:39,https://www.threads.com/@dustin_1101/post/DYjvYzFCUrD,Threads,Negative,-,-,
138,video,"Saat pidato Presiden Prabowo berlangsung, IHSG langsung drama. Dari 6409 langsung jeblok ke 6260 dalam hitungan menit. Timelapse 100x speed ini bikin geleng-geleng kepala, pasar seolah kasih Ã¢Â€ÂœreviewÃ¢Â€Â langsung atas sambutan ekonominya. Efek samp",IRONI ,2026-05-20 17:09:15,https://www.threads.com/@stockalpha.id/post/DYjnyF6nXLD,Threads,Negative,-,-,
139,video,"DARI SEMUA PRESIDEN INDONESIA HANYA SATU INI YG PALING GK WARAS KALAU NGOMONG Ã¢Â€Â¼Ã¯Â¸Â Prabowo menyebut rakyat tidak bermimpi untuk punya hidup kaya raya, tapi punya mimpi bisa hidup dengan layak. bisa-bisanya seorang presiden negara gk mau rakyatny",SARKASME ,2026-05-20 16:59:59,https://www.threads.com/@kiagus_gus01/post/DYjmuoWEzxc,Threads,Negative,-,-,
140,video,Wkwk siapa yang tadi pagi nebak Prabowo bakal ngomong ini: Kita adalah bangsa yang besar Ã¢ÂœÂ… Tebakan kalian benar guys Ã°ÂŸÂ¤Â£,SINISME ,2026-05-20 16:54:55,https://www.threads.com/@shelovian/post/DYjl06LAOBT,Threads,Negative,-,-,
141,th-comment,Dipartai nya pun Prabowo jadi bahan lelucon Ã°ÂŸÂ˜ÂÃ°ÂŸÂ˜ÂÃ°ÂŸÂ¤Â£,SINISME ,2026-05-20 16:30:08,https://www.threads.com/@anim.kindo/post/DYjjT-bDxoi,Threads,Negative,-,-,
142,video,"Kompas lagi memasakÃ¢Â€Â¦ masa Presiden Pidato disampingnya ditampilih IHSGÃ¢Â€Â¦ Ya jelas netizen salfok ke angka IHSG di samping layar saat pidato Presiden Prabowo. Dalam hitungan menit, indeks terlihat melemah dan langsung jadi perbincangan di media",SINISME ,2026-05-20 16:08:00,https://www.threads.com/@makassar_folks/post/DYjgxq_DXa7,Threads,Negative,-,-,
143,th-comment,Semoga Prabowo ini segera diturunkan. Omongannya sudah gak waras,SARKASME ,2026-05-20 16:04:35,https://www.threads.com/@zaiko._.o/post/DYjgYzfkQcf,Threads,Negative,-,-,
144,video,"Setelah Prabowo pidato, Mic Dasco Bocor : ""Asal jangan teriak hidup Jokowi"" Ã°ÂŸÂ¤Â£ apakah lingkaran Prabowo sudah gerah liat pria Solo itu ?",RETORIS ,2026-05-20 15:31:55,https://www.threads.com/@offiziellned/post/DYjchWNk8rb,Threads,Negative,-,-,
145,th-comment,"Kalau bosnya Prabowo, Sri Mulyani pun K.O sih, bosnya susah dikendalikan, sekarepe dewek",SINISME ,2026-05-20 14:53:14,https://www.threads.com/@yellowflwee/post/DYjYOM2D_AL,Threads,Negative,-,-,
146,th-comment,Ã°ÂŸÂ˜Â‚Ã°ÂŸÂ¤Â£ @mprgoid @dpr_ri @mypresident.id HIDUP WOWO...,SATIRE,2026-05-20 14:36:11,https://www.threads.com/@pengemis_40/post/DYjWRWSGA6n,Threads,Negative,-,-,
147,th-comment,Mana beurani prabowo dgn dasco. Kartu as dia dipegang dasco,SINISME ,2026-05-20 14:10:49,https://www.threads.com/@halowen_yuna/post/DYjTXorkzYn,Threads,Negative,-,-,
148,video,"Prabowo menyebut rakyat tidak bermimpi untuk punya hidup kaya raya, tapi punya mimpi bisa hidup dengan layak. bisa-bisanya seorang presiden negara gk mau rakyatnya jadi kaya!???? Sehatt kahh???",SINISME ,2026-05-20 14:06:42,https://www.threads.com/@lintangmadinaaa/post/DYjSp9mkw-8,Threads,Negative,-,-,
149,video,"Sepersekian detik guru bahagia, kebangetan banget emang lu wo prabowo",SINISME ,2026-05-20 13:53:10,https://www.threads.com/@subhannursobah/post/DYjRWDPklXo,Threads,Negative,-,-,
150,th-comment,"Ã¢Â€ÂœPresiden Indonesia, kalo tidak mampu langsung gantiÃ¢Â€Â - Seluruh rakyat Indonesia, 20 Mei 2026 Jam 13.16",SINISME ,2026-05-20 13:16:36,https://www.threads.com/@fergiea/post/DYjNKeUD7Fn,Threads,Negative,-,-,
151,th-comment,"Bener sih sekalian kita uji apa iya ada ""Prabowo effect"", kalau IHSG masih merah, dan gak berefek sama sekali sih ya kita bersiap menghadapi krisis moneter. Malam tuh Oke gas",IRONI ,2026-05-20 11:33:22,https://www.threads.com/@wulanmawardhani/post/DYjBWWiEQSa,Threads,Negative,-,-,
152,th-comment,"pak balik lagi aja jadi presiden pak, pak wowo gak bs kerja pakÃ°ÂŸÂ˜Â­",SINISME,2026-05-20 11:19:35,https://www.threads.com/@anggitazhenk_/post/DYi_xY-EuWz,Threads,Negative,-,-,
153,photo,Sakit Jiwa nih Orang!!! Dipuji-puji setengah MATI Saat menjabat para penjilat MENDEKAT Saat ini sakit jiwanya TERBUKTI Tetapi para pembelanya makin NEKAT #jokowi #gibran #prabowo #indonesia #indonesiajuara,SARKASME ,2026-05-20 10:59:13,https://www.threads.com/@politikbersih_2029/post/DYi9cOcjChN,Threads,Negative,-,-,
154,video,"Perhatikan angka IHSG disamping kanan layar saat Presiden Prabowo pidato, MEROSOT Bahkan dalam 2 menit beliau pidato, IHSG Anjlok 5 poin Ã°ÂŸÂ˜Â­, pasar bahkan ga dengar pidato beliau.",SINISME ,2026-05-20 10:51:15,https://www.threads.com/@jhonsitorus8/post/DYi8cd2DxV-,Threads,Negative,-,-,
155,text,"Pak ganjar, pak anies, pak mahfud md adalah putra terbaik bangsa, kecuali prabowo,muhaimin,gibran Ã°ÂŸÂ¥Â²",SINISME ,2026-05-20 9:35:33,https://www.threads.com/@bagjoz/post/DYiz3eeGDl9,Threads,Negative,-,-,
156,text,Same aura with org2 yg nangisin prabowo 2024.. skrg mereka pada malu,SINISME ,2026-05-20 8:44:07,https://www.threads.com/@ottosan_/post/DYit-vzmbPn,Threads,Negative,-,-,
157,text,Baca judu beritanya aja udah bikin wowo emosi jiwa. Bener emosi aja terus,SINISME ,2026-05-20 7:56:00,https://www.threads.com/@refreshku/post/DYioeZDEpDy,Threads,Negative,-,-,
158,text,Far too much in Indonesia depends on a thin-skinned former general with a sketchy human-rights record. Prabowo Subianto needs to hear some unpalatable truths,SATIRE,2026-05-20 6:20:27,https://www.threads.com/@theeconomist/post/DYidhF9jtMi,Threads,Negative,-,-,
159,text,"""Hidup Jokowiiii"",teriak Presiden RI yg sekarang...",METAFORA,2026-05-20 4:45:33,https://www.threads.com/@hillstate9/post/DYiSrcjE2zb,Threads,Negative,-,-,
160,th-comment,dari dulu yang jualan agama kan emang prabowo bahkan pemilu 2014 pun lawan jokowi prabowo pakai politik agama...,METAFORA,2026-05-20 3:30:18,https://www.threads.com/@cherry_ciciriwis/post/DYiKEPlEyYc,Threads,Negative,Asta Cita,Asta Cita 8,
161,text,Prabowo dan Purbaya sedang memasak sesuatu yang kita tidak tahu. Mereka tidak bodoh. Foreign flow hari demi hari? Net sell terus. Cek sendiri di IDXradar dot com. Asing tidak sekadar keluar mereka kabur. Seolah ada yang membisikkan sesuatu ke telinga mer,RETORIS,2026-05-19 23:32:09,https://www.threads.com/@antara_online/post/DYhu0Avn6fw,Threads,Negative,-,-,
162,text,Nama sebesar pak prabowo diacak2 sma Negeri luar apalagi cuman Ferry Irwandi yg ga lunya punya pengalaman di dunia politik Ã°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£Ã°ÂŸÂ¤Â£,SIMILE,2026-05-19 20:47:01,https://www.threads.com/@ngab.ermoleh/post/DYhb6iLGfg2,Threads,Negative,Asta Cita,Asta Cita 7,
163,text,"Lah dulu kan pilih 02. Sampe punya video degÃ‚Â²an ketemu Prabski. Dah lupa kah? Pertahanin rupiah lah buat teruus support panutan kamu, Prabski bin Prabroro. Jangan kek ""antek antek aseeng""",IRONI,2026-05-19 20:40:38,https://www.threads.com/@inafiati/post/DYhbLzDmYm7,Threads,Negative,-,-,
164,video,kasian Juga ya TERMUL yg dia banggakan YG IJAZAH PALSU..gmn perasaan TERMUL SAAT ABAH ANIES DI CURANGI PRABOWO GIBRAN..TAPI NEGARA SEBESAR ARAB SAUDI BUTU TANGAN ANIES UNTUK MENATA NYA Keren gak tuhh Ã°ÂŸÂ’ÂªÃ°ÂŸÂ’ÂªÃ°ÂŸÂ¤Â—Ã°ÂŸÂ¤Â—Ã°ÂŸÂ¤Â—Ã¢ÂÂ¤Ã¯Â¸ÂÃ¢,SIMILE,2026-05-19 20:35:29,https://www.threads.com/@rachm_an78/post/DYhal1ukm0N,Threads,Negative,-,-,
